equivalence_group_id,representative_record_id,member_count,provenance_sources,member_record_ids,vampire_statuses,eprover_statuses,twee_complete_statuses,theorem_any,counter_satisfiable_any,scientific_conflict
alpha_b7217b812fad40aa,alps4141::alps_32988f4f95bd_to_Equation2,1,alps4141,alps4141::alps_32988f4f95bd_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_64226640d2801a57,alps4141::alps_9f349421bebc_to_Equation2,1,alps4141,alps4141::alps_9f349421bebc_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_175f9d8ffb7276fb,alps4141::alps_b51659f7e286_to_Equation2,1,alps4141,alps4141::alps_b51659f7e286_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_c08e37a45b62029e,alps4141::alps_2253952608ff_to_Equation2,1,alps4141,alps4141::alps_2253952608ff_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_bc8beac3ecdbf435,alps4141::alps_8545f0220bae_to_Equation2,1,alps4141,alps4141::alps_8545f0220bae_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_576b361405da5edf,alps4141::alps_6598ded36ddd_to_Equation2,1,alps4141,alps4141::alps_6598ded36ddd_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_340274934f92979d,alps4141::alps_ab180906b657_to_Equation2,1,alps4141,alps4141::alps_ab180906b657_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_636c28a4e01b3e6c,alps4141::alps_c2874fb4751d_to_Equation2,1,alps4141,alps4141::alps_c2874fb4751d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_cad3fb1fd92ce252,alps4141::alps_bc832278b8c4_to_Equation2,1,alps4141,alps4141::alps_bc832278b8c4_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_1d20f218e342f4e4,alps4141::alps_6dd58e1f091d_to_Equation2,1,alps4141,alps4141::alps_6dd58e1f091d_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_8d8081c17df8cf9a,alps4141::alps_3d7570cb5fe6_to_Equation2,1,alps4141,alps4141::alps_3d7570cb5fe6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_3ab6a5c024044b96,alps4141::alps_9112c4c688f4_to_Equation2,1,alps4141,alps4141::alps_9112c4c688f4_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_5b906491521a9c50,alps4141::alps_07bc61c9e8c4_to_Equation2,1,alps4141,alps4141::alps_07bc61c9e8c4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_16d033115d9a7399,alps4141::alps_1a9b812507fd_to_Equation2,1,alps4141,alps4141::alps_1a9b812507fd_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e31118d354be5d62,alps4141::alps_eecfd36e25be_to_Equation2,1,alps4141,alps4141::alps_eecfd36e25be_to_Equation2,completed_no_decisive_result,resource_exhausted,memory_limit,False,False,False
alpha_3bb1e7e7e79c890b,alps4141::alps_de1ceb0c2cde_to_Equation2,1,alps4141,alps4141::alps_de1ceb0c2cde_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_bea811928fe2feea,alps4141::alps_e41c7cc308e0_to_Equation2,1,alps4141,alps4141::alps_e41c7cc308e0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_428c8a000ca51b6f,alps4141::alps_406ab6931b44_to_Equation2,1,alps4141,alps4141::alps_406ab6931b44_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_45ccc5f2ede74b6f,alps4141::alps_ccdb75c7c93c_to_Equation2,1,alps4141,alps4141::alps_ccdb75c7c93c_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_2ed597c684cff25d,alps4141::alps_c9babebc522f_to_Equation2,1,alps4141,alps4141::alps_c9babebc522f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b0e730de20ec546c,alps4141::alps_ba0e6ed33a68_to_Equation2,1,alps4141,alps4141::alps_ba0e6ed33a68_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1edb0e94454dfb9a,alps4141::alps_0d27e4638d68_to_Equation2,1,alps4141,alps4141::alps_0d27e4638d68_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_6f27d9e2443c91aa,alps4141::alps_24b347965219_to_Equation2,1,alps4141,alps4141::alps_24b347965219_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_629cff73f162bdcb,alps4141::alps_f66f5ec77601_to_Equation2,1,alps4141,alps4141::alps_f66f5ec77601_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_06bf29e03ac5922b,alps4141::alps_bd61fac7f449_to_Equation2,1,alps4141,alps4141::alps_bd61fac7f449_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_00804889b18c0fd5,alps4141::alps_5d98fee5f1cd_to_Equation2,1,alps4141,alps4141::alps_5d98fee5f1cd_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_0dfc011c605b943e,alps4141::alps_53e58cee90ac_to_Equation2,1,alps4141,alps4141::alps_53e58cee90ac_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_020ba522a21b4ce3,alps4141::alps_01265c835ab7_to_Equation2,1,alps4141,alps4141::alps_01265c835ab7_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_c84c1b5334c9f29a,alps4141::alps_3ea30c0220c8_to_Equation2,1,alps4141,alps4141::alps_3ea30c0220c8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b60d992c96327f59,alps4141::alps_218830f557b8_to_Equation2,1,alps4141,alps4141::alps_218830f557b8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_6cda69940e993af5,alps4141::alps_8ad11c78dcf2_to_Equation2,1,alps4141,alps4141::alps_8ad11c78dcf2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_10c154f4029da786,alps4141::alps_486c5a515447_to_Equation2,1,alps4141,alps4141::alps_486c5a515447_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d140ce884dbcd09d,alps4141::alps_755ff87c08bf_to_Equation2,1,alps4141,alps4141::alps_755ff87c08bf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e91a156d3eccf012,alps4141::alps_7f9895742e75_to_Equation2,1,alps4141,alps4141::alps_7f9895742e75_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_9fff1fcf8c9a9dcf,alps4141::alps_aef1775d05af_to_Equation2,1,alps4141,alps4141::alps_aef1775d05af_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f6fb989be7e0a696,alps4141::alps_69f08b499574_to_Equation2,1,alps4141,alps4141::alps_69f08b499574_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_0d4baa19ca3d0fa1,alps4141::alps_91adf02079ad_to_Equation2,1,alps4141,alps4141::alps_91adf02079ad_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_9b6cf7ea21bea976,alps4141::alps_afa4b495c4c4_to_Equation2,1,alps4141,alps4141::alps_afa4b495c4c4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_480b0ba3d9309aba,alps4141::alps_09a8d3561e39_to_Equation2,1,alps4141,alps4141::alps_09a8d3561e39_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_2f701dc7e3c6be8b,alps4141::alps_7a76afe1592d_to_Equation2,1,alps4141,alps4141::alps_7a76afe1592d_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_d453790b2d3d7969,alps4141::alps_61928414feac_to_Equation2,1,alps4141,alps4141::alps_61928414feac_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_ea7ccb4baffcb5e9,alps4141::alps_1a8d7bc850ba_to_Equation2,1,alps4141,alps4141::alps_1a8d7bc850ba_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_388da8b56128e66b,alps4141::alps_30d8aa203376_to_Equation2,1,alps4141,alps4141::alps_30d8aa203376_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_9cd2163f2998d1f1,alps4141::alps_eecc6700552c_to_Equation2,1,alps4141,alps4141::alps_eecc6700552c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_5047b90e4fa899b3,alps4141::alps_5af33b230ebd_to_Equation2,1,alps4141,alps4141::alps_5af33b230ebd_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_931cfb434242b1dc,alps4141::alps_e0fb74761f6a_to_Equation2,1,alps4141,alps4141::alps_e0fb74761f6a_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_92532bd611fd05c4,alps4141::alps_2c29f520920e_to_Equation2,1,alps4141,alps4141::alps_2c29f520920e_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_1fbe7d744962a036,alps4141::alps_fb8633017c86_to_Equation2,1,alps4141,alps4141::alps_fb8633017c86_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_7307a037a80cbab2,alps4141::alps_ea108d58c545_to_Equation2,1,alps4141,alps4141::alps_ea108d58c545_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d3e9cad986405c39,alps4141::alps_327feee5fbee_to_Equation2,1,alps4141,alps4141::alps_327feee5fbee_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_1f3f8fbfbcf1b82c,alps4141::alps_1bddc1b84cde_to_Equation2,1,alps4141,alps4141::alps_1bddc1b84cde_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_dff9a9da5c2a5472,alps4141::alps_47c13fdcd0f6_to_Equation2,1,alps4141,alps4141::alps_47c13fdcd0f6_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_88d40457cb6b31e1,alps4141::alps_148c5a1cbb5e_to_Equation2,1,alps4141,alps4141::alps_148c5a1cbb5e_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_8bbcefbf100a1992,austin96::order5_austin_unknown_E5951_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E5951_to_E2 | alps4141::alps_68f46cff59e2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_fbdb1ee25cf10585,alps4141::alps_68da870e04f8_to_Equation2,1,alps4141,alps4141::alps_68da870e04f8_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_be66f147ed80c7d4,alps4141::alps_bc2b82296ae8_to_Equation2,1,alps4141,alps4141::alps_bc2b82296ae8_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_d02f5846a19b9f6d,alps4141::alps_ba54dbb3de76_to_Equation2,1,alps4141,alps4141::alps_ba54dbb3de76_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_5630f592eb9247c7,alps4141::alps_03b93166722b_to_Equation2,1,alps4141,alps4141::alps_03b93166722b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_176aab795d29b825,alps4141::alps_af9721ec926e_to_Equation2,1,alps4141,alps4141::alps_af9721ec926e_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_74003e7abdc49297,austin96::order5_austin_unknown_E5947_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E5947_to_E2 | alps4141::alps_8654a82c1a7e_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_27bcc8a31242f895,alps4141::alps_195ae715c38c_to_Equation2,1,alps4141,alps4141::alps_195ae715c38c_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_3e28768ccfd2a0cf,austin96::order5_austin_unknown_E5066_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E5066_to_E2 | alps4141::alps_23001474ada3_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_884a1951536fd25b,austin96::order5_austin_unknown_E5141_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E5141_to_E2 | alps4141::alps_74bbe4a8656b_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_4603ac514fe91c85,alps4141::alps_40eeaf2eda09_to_Equation2,1,alps4141,alps4141::alps_40eeaf2eda09_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b1603245f8bf32da,alps4141::alps_dacaf5692ff5_to_Equation2,1,alps4141,alps4141::alps_dacaf5692ff5_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_505998566f60605d,alps4141::alps_c73e9bb0d4ab_to_Equation2,1,alps4141,alps4141::alps_c73e9bb0d4ab_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_a30d6bf87bde4946,alps4141::alps_03e6fedc3a30_to_Equation2,1,alps4141,alps4141::alps_03e6fedc3a30_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_95d232820204cec3,alps4141::alps_621832414f8b_to_Equation2,1,alps4141,alps4141::alps_621832414f8b_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_18125e93e575589d,alps4141::alps_5b54e82590c1_to_Equation2,1,alps4141,alps4141::alps_5b54e82590c1_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_86d78aadd0d5a609,alps4141::alps_4d7ed13b3818_to_Equation2,1,alps4141,alps4141::alps_4d7ed13b3818_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_234e869573a1ad94,alps4141::alps_dd9f5dca761d_to_Equation2,1,alps4141,alps4141::alps_dd9f5dca761d_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_4f688b4ca2ff493e,alps4141::alps_e1c911d349f3_to_Equation2,1,alps4141,alps4141::alps_e1c911d349f3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_64a331345ab4c7e3,alps4141::alps_81c857b8f391_to_Equation2,1,alps4141,alps4141::alps_81c857b8f391_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_bc2c4e145e3d8b90,alps4141::alps_90135905fbe9_to_Equation2,1,alps4141,alps4141::alps_90135905fbe9_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_09e2670eac0a8497,alps4141::alps_640be755b2c4_to_Equation2,1,alps4141,alps4141::alps_640be755b2c4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b4c847a2d11f5410,alps4141::alps_d1dddb581c2a_to_Equation2,1,alps4141,alps4141::alps_d1dddb581c2a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_26cd8f9436e7f64d,alps4141::alps_dc9f1b210c0b_to_Equation2,1,alps4141,alps4141::alps_dc9f1b210c0b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c7de006a4ed66e4c,alps4141::alps_47ff121bfdb0_to_Equation2,1,alps4141,alps4141::alps_47ff121bfdb0_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_bd87ecdf4f499e0d,alps4141::alps_43219e7ab78d_to_Equation2,1,alps4141,alps4141::alps_43219e7ab78d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f027661803951a43,alps4141::alps_2d96c91552a8_to_Equation2,1,alps4141,alps4141::alps_2d96c91552a8_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_4bf5643ab5fd6cdb,alps4141::alps_d692256664e1_to_Equation2,1,alps4141,alps4141::alps_d692256664e1_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_3c3895d28412073f,alps4141::alps_8ca4afb19072_to_Equation2,1,alps4141,alps4141::alps_8ca4afb19072_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_32bbf996d101ccf8,alps4141::alps_d6e3542a2e4d_to_Equation2,1,alps4141,alps4141::alps_d6e3542a2e4d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_20ca86868ddaf8aa,alps4141::alps_7ea9b5ca56fe_to_Equation2,1,alps4141,alps4141::alps_7ea9b5ca56fe_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e66e5c431d690259,alps4141::alps_c17edd2698a5_to_Equation2,1,alps4141,alps4141::alps_c17edd2698a5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_9777f43aa871623e,alps4141::alps_b7356e3ef80d_to_Equation2,1,alps4141,alps4141::alps_b7356e3ef80d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_776f579f71acf4ca,alps4141::alps_eedd9414f2bc_to_Equation2,1,alps4141,alps4141::alps_eedd9414f2bc_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_7e80f5f81763967c,alps4141::alps_e604046c985b_to_Equation2,1,alps4141,alps4141::alps_e604046c985b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_202c5595de6aa0fb,alps4141::alps_768e678b8fea_to_Equation2,1,alps4141,alps4141::alps_768e678b8fea_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_86f0bb95e882fe05,alps4141::alps_7d5ab4f1cb10_to_Equation2,1,alps4141,alps4141::alps_7d5ab4f1cb10_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_43e2e730aba0d26f,alps4141::alps_33c528e7d015_to_Equation2,1,alps4141,alps4141::alps_33c528e7d015_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e873dcf0f63ee582,alps4141::alps_55b7a50843d1_to_Equation2,1,alps4141,alps4141::alps_55b7a50843d1_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_010b7ced73b89887,austin96::order5_austin_unknown_E8485_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E8485_to_E2 | alps4141::alps_c4d983096970_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_e8ac5d3abc92af12,alps4141::alps_70ffe546b5e5_to_Equation2,1,alps4141,alps4141::alps_70ffe546b5e5_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_ee6ee3abe7df0660,alps4141::alps_e807a06d4d29_to_Equation2,1,alps4141,alps4141::alps_e807a06d4d29_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_2ec1849dfd4389c5,alps4141::alps_e49c07ebdbeb_to_Equation2,1,alps4141,alps4141::alps_e49c07ebdbeb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_dc51fcb2b153bc76,alps4141::alps_e4f35aaf4f7f_to_Equation2,1,alps4141,alps4141::alps_e4f35aaf4f7f_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_7811b5eafc5610bd,alps4141::alps_f77025bbf730_to_Equation2,1,alps4141,alps4141::alps_f77025bbf730_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_711a92224cf9c977,alps4141::alps_a743802d0696_to_Equation2,1,alps4141,alps4141::alps_a743802d0696_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_935cb62851c2c6a0,alps4141::alps_c26134b70732_to_Equation2,1,alps4141,alps4141::alps_c26134b70732_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_6f0f0666bef998b2,alps4141::alps_990c939ecb43_to_Equation2,1,alps4141,alps4141::alps_990c939ecb43_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_2f4ed5718819563e,alps4141::alps_1e7d9357ec56_to_Equation2,1,alps4141,alps4141::alps_1e7d9357ec56_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_5827565cf3aa8556,alps4141::alps_dfd8acdcd939_to_Equation2,1,alps4141,alps4141::alps_dfd8acdcd939_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d2f67ffce72bfe21,alps4141::alps_21fcf7b8325a_to_Equation2,1,alps4141,alps4141::alps_21fcf7b8325a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_829b94c1bd1e059f,alps4141::alps_2f65deaf212b_to_Equation2,1,alps4141,alps4141::alps_2f65deaf212b_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_ec835fc2f51a907e,alps4141::alps_379db8ccbeb7_to_Equation2,1,alps4141,alps4141::alps_379db8ccbeb7_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_5aef073f8cf0084c,alps4141::alps_87079df1c700_to_Equation2,1,alps4141,alps4141::alps_87079df1c700_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_46fb0c6090a056dd,alps4141::alps_9059055159f5_to_Equation2,1,alps4141,alps4141::alps_9059055159f5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1a93c30d2d79d520,alps4141::alps_b4bec4c41a0b_to_Equation2,1,alps4141,alps4141::alps_b4bec4c41a0b_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_e6109fbff7b119b9,alps4141::alps_1da0dfa62c68_to_Equation2,1,alps4141,alps4141::alps_1da0dfa62c68_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_45d1395cabb25dc5,alps4141::alps_2378571fc161_to_Equation2,1,alps4141,alps4141::alps_2378571fc161_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_72c88244de0d5402,alps4141::alps_feba11963cba_to_Equation2,1,alps4141,alps4141::alps_feba11963cba_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c6a4e38f8567a678,alps4141::alps_100ab46378d5_to_Equation2,1,alps4141,alps4141::alps_100ab46378d5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f501bcdc26cd2084,alps4141::alps_0911b7237330_to_Equation2,1,alps4141,alps4141::alps_0911b7237330_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_bfa494e79ae20cdf,alps4141::alps_96ae8b06610c_to_Equation2,1,alps4141,alps4141::alps_96ae8b06610c_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_e419586ab0f9efd1,alps4141::alps_5b0caec1b8a6_to_Equation2,1,alps4141,alps4141::alps_5b0caec1b8a6_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_33b1e98bd187fa32,alps4141::alps_2927e70b0b99_to_Equation2,1,alps4141,alps4141::alps_2927e70b0b99_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_b181a94adb9bbad5,alps4141::alps_b4170e1346cb_to_Equation2,1,alps4141,alps4141::alps_b4170e1346cb_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_bfa07e96e8a03cc3,alps4141::alps_31d1f8433c53_to_Equation2,1,alps4141,alps4141::alps_31d1f8433c53_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_d79390047f06f631,alps4141::alps_f1f3d52126b4_to_Equation2,1,alps4141,alps4141::alps_f1f3d52126b4_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_90d9e9af5e34ce7c,alps4141::alps_5c13b4c40699_to_Equation2,1,alps4141,alps4141::alps_5c13b4c40699_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_0b32aab1e57bec11,alps4141::alps_fda683226b05_to_Equation2,1,alps4141,alps4141::alps_fda683226b05_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_eb4c576594662581,alps4141::alps_c53da6ab96d0_to_Equation2,1,alps4141,alps4141::alps_c53da6ab96d0_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_b15cb75ea4088ab2,alps4141::alps_39bbaee031fc_to_Equation2,1,alps4141,alps4141::alps_39bbaee031fc_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_f259aab4ee64dca3,alps4141::alps_db37722196b3_to_Equation2,1,alps4141,alps4141::alps_db37722196b3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d5648d661cf28adf,alps4141::alps_476a7b997de6_to_Equation2,1,alps4141,alps4141::alps_476a7b997de6_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_110a02b93574c393,alps4141::alps_71b4baba4308_to_Equation2,1,alps4141,alps4141::alps_71b4baba4308_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_96ab401f87e01ec4,alps4141::alps_3598f082199c_to_Equation2,1,alps4141,alps4141::alps_3598f082199c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b888b1a5ca5b99bd,alps4141::alps_60122c4f0f6e_to_Equation2,1,alps4141,alps4141::alps_60122c4f0f6e_to_Equation2,resource_exhausted,theorem,theorem,True,False,False
alpha_b898477580b04f54,alps4141::alps_39b2fbf49e78_to_Equation2,1,alps4141,alps4141::alps_39b2fbf49e78_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_57e24fa5acec27b5,austin96::order5_austin_unknown_E7587_to_E2,2,alps4141+austin96,austin96::order5_austin_unknown_E7587_to_E2 | alps4141::alps_bbb2c58cf351_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_24718ce50793fab6,alps4141::alps_d7b293c9d2b0_to_Equation2,1,alps4141,alps4141::alps_d7b293c9d2b0_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_dd3060937e759669,alps4141::alps_916748554164_to_Equation2,1,alps4141,alps4141::alps_916748554164_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_9f06e0c715a0fc2a,alps4141::alps_f5e7388c288d_to_Equation2,1,alps4141,alps4141::alps_f5e7388c288d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_2ccbc3575130a0fe,alps4141::alps_c7ed01ab1dd5_to_Equation2,1,alps4141,alps4141::alps_c7ed01ab1dd5_to_Equation2,completed_no_decisive_result,resource_exhausted,resource_exhausted,False,False,False
alpha_9b184d92d1ab0bd6,alps4141::alps_5edec056f500_to_Equation2,1,alps4141,alps4141::alps_5edec056f500_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_1ac981229c631c0e,alps4141::alps_da6b94f59402_to_Equation2,1,alps4141,alps4141::alps_da6b94f59402_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_da48491c78973519,alps4141::alps_5f0d1b01b292_to_Equation2,1,alps4141,alps4141::alps_5f0d1b01b292_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_34245f474638ccb3,alps4141::alps_872b1975d0da_to_Equation2,1,alps4141,alps4141::alps_872b1975d0da_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
